style,quality,session_file,relative_path,stroke_index,start_time,peak_time,end_time
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,324,2.64,3.24,3.84
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,447,3.87,4.47,5.07
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,578,5.18,5.78,6.38
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,704,6.44,7.04,7.64
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,832,7.72,8.32,8.92
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,945,8.85,9.45,10.05
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,1083,10.23,10.83,11.43
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,1217,11.57,12.17,12.77
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,1343,12.83,13.43,14.03
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,1465,14.05,14.65,15.25
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,1588,15.28,15.88,16.48
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,1714,16.54,17.14,17.74
Breast,,session_ab8eebf9_20260212_2347.csv,Breast\session_ab8eebf9_20260212_2347.csv,1833,17.73,18.33,18.93
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,111,0.51,1.11,1.71
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,266,2.06,2.66,3.26
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,421,3.61,4.21,4.81
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,591,5.31,5.91,6.51
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,728,6.68,7.28,7.88
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,880,8.2,8.8,9.4
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,1031,9.71,10.31,10.91
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,1111,10.51,11.11,11.71
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,1200,11.4,12.0,12.6
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,1369,13.09,13.69,14.29
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,1526,14.66,15.26,15.86
Breast,,session_c83a62ee_20260212_2345.csv,Breast\session_c83a62ee_20260212_2345.csv,1695,16.35,16.95,17.55
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,117,0.57,1.17,1.77
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,220,1.6,2.2,2.8
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,338,2.78,3.38,3.98
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,463,4.03,4.63,5.23
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,606,5.46,6.06,6.66
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,728,6.68,7.28,7.88
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,861,8.01,8.61,9.21
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,972,9.12,9.72,10.32
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,1102,10.42,11.02,11.62
Breast,,session_d1ac1168_20260212_2348.csv,Breast\session_d1ac1168_20260212_2348.csv,1228,11.68,12.28,12.88
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,112,0.52,1.12,1.72
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,237,1.77,2.37,2.97
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,322,2.62,3.22,3.82
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,462,4.02,4.62,5.22
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,611,5.51,6.11,6.71
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,694,6.34,6.94,7.54
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,906,8.46,9.06,9.66
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,993,9.33,9.93,10.53
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,1131,10.71,11.31,11.91
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,1215,11.55,12.15,12.75
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,1357,12.97,13.57,14.17
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,1513,14.53,15.13,15.73
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,1664,16.04,16.64,17.24
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,1892,18.32,18.92,19.52
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,2121,20.61,21.21,21.81
Breast,,session_e0665051_20260419_0147Em.csv,Breast\session_e0665051_20260419_0147Em.csv,2266,22.06,22.66,23.26
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,68,0.08,0.68,1.28
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,151,0.91,1.51,2.11
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,244,1.84,2.44,3.04
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,340,2.8,3.4,4.0
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,438,3.78,4.38,4.98
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,546,4.86,5.46,6.06
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,656,5.96,6.56,7.16
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,761,7.01,7.61,8.21
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,871,8.11,8.71,9.31
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,968,9.08,9.68,10.28
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,1083,10.23,10.83,11.43
Breast,,session_eb6b35ca_20260213_2059.csv,Breast\session_eb6b35ca_20260213_2059.csv,1186,11.26,11.86,12.46
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,86,0.26,0.86,1.46
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,190,1.3,1.9,2.5
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,297,2.37,2.97,3.57
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,412,3.52,4.12,4.72
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,536,4.76,5.36,5.96
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,641,5.81,6.41,7.01
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,735,6.75,7.35,7.95
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,881,8.21,8.81,9.41
Breast,,session_ee217244_20260213_2102.csv,Breast\session_ee217244_20260213_2102.csv,992,9.32,9.92,10.52
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,86,0.26,0.86,1.46
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,189,1.29,1.89,2.49
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,312,2.52,3.12,3.72
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,446,3.86,4.46,5.06
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,627,5.67,6.27,6.87
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,753,6.93,7.53,8.13
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,838,7.78,8.38,8.98
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,958,8.98,9.58,10.18
Breast,,session_f9bf0974_20260213_2058.csv,Breast\session_f9bf0974_20260213_2058.csv,1231,11.71,12.31,12.91
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,81,0.21,0.81,1.41
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,171,1.11,1.71,2.31
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,271,2.11,2.71,3.31
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,382,3.22,3.82,4.42
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,477,4.17,4.77,5.37
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,596,5.36,5.96,6.56
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,701,6.41,7.01,7.61
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,810,7.5,8.1,8.7
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,926,8.66,9.26,9.86
Breast,,session_ff596b2e_20260213_2059.csv,Breast\session_ff596b2e_20260213_2059.csv,1039,9.79,10.39,10.99
Butterfly,,cleaned_incorrect.csv,Butterfly\cleaned_incorrect.csv,92,0.42,0.92,1.42
Butterfly,,cleaned_incorrect.csv,Butterfly\cleaned_incorrect.csv,201,1.51,2.01,2.51
Butterfly,,cleaned_incorrect.csv,Butterfly\cleaned_incorrect.csv,297,2.47,2.97,3.47
Butterfly,,cleaned_incorrect.csv,Butterfly\cleaned_incorrect.csv,394,3.44,3.94,4.44
Butterfly,,cleaned_incorrect.csv,Butterfly\cleaned_incorrect.csv,649,5.99,6.49,6.99
Butterfly,,cleaned_incorrect.csv,Butterfly\cleaned_incorrect.csv,759,7.09,7.59,8.09
Butterfly,,cleaned_incorrect.csv,Butterfly\cleaned_incorrect.csv,885,8.35,8.85,9.35
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,66,0.16,0.66,1.16
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,177,1.27,1.77,2.27
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,280,2.3,2.8,3.3
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,402,3.52,4.02,4.52
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,514,4.64,5.14,5.64
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,641,5.91,6.41,6.91
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,792,7.42,7.92,8.42
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,882,8.32,8.82,9.32
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,1011,9.61,10.11,10.61
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,1125,10.75,11.25,11.75
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,1253,12.03,12.53,13.03
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,1377,13.27,13.77,14.27
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,1494,14.44,14.94,15.44
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,1619,15.69,16.19,16.69
Butterfly,,session_4541dc87_20260212_2320.csv,Butterfly\session_4541dc87_20260212_2320.csv,1745,16.95,17.45,17.95
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,49,0.0,0.49,0.99
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,132,0.82,1.32,1.82
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,242,1.92,2.42,2.92
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,344,2.94,3.44,3.94
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,436,3.86,4.36,4.86
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,533,4.83,5.33,5.83
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,645,5.95,6.45,6.95
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,771,7.21,7.71,8.21
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,865,8.15,8.65,9.15
Butterfly,,session_842d0eb0_20260212_2319.csv,Butterfly\session_842d0eb0_20260212_2319.csv,1043,9.93,10.43,10.93
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,67,0.17,0.67,1.17
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,148,0.98,1.48,1.98
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,245,1.95,2.45,2.95
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,354,3.04,3.54,4.04
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,458,4.08,4.58,5.08
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,564,5.14,5.64,6.14
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,709,6.59,7.09,7.59
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,835,7.85,8.35,8.85
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,925,8.75,9.25,9.75
Butterfly,,session_956d326b_20260213_2012.csv,Butterfly\session_956d326b_20260213_2012.csv,997,9.47,9.97,10.47
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,51,0.01,0.51,1.01
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,134,0.84,1.34,1.84
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,217,1.67,2.17,2.67
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,309,2.59,3.09,3.59
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,403,3.53,4.03,4.53
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,483,4.33,4.83,5.33
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,577,5.27,5.77,6.27
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,673,6.23,6.73,7.23
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,755,7.05,7.55,8.05
Butterfly,,session_a2ee75ca_20260213_2013.csv,Butterfly\session_a2ee75ca_20260213_2013.csv,850,8.0,8.5,9.0
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,66,0.16,0.66,1.16
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,161,1.11,1.61,2.11
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,260,2.1,2.6,3.1
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,359,3.09,3.59,4.09
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,465,4.15,4.65,5.15
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,577,5.27,5.77,6.27
